2.099758150766977849e+01 1.199636021014297249e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.954808819748530949e-03 9.999956345428907545e-01
2.111631972933949797e+01 1.198439327186095404e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.456957822668909254e-02 9.998938580620927441e-01
2.135849178811929860e+01 1.197209543529426234e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.980961173817767304e-02 9.998037703883611016e-01
2.160136190170678816e+01 1.195108773793529444e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.627906731317712324e-02 9.989285499617188702e-01
2.184625212581181231e+01 1.193086891766392021e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.514219597537818096e-02 9.978759914455830327e-01
2.208981826422570194e+01 1.191174409224481856e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.863997138172167500e-02 9.951231863673024591e-01
2.233123520786558558e+01 1.189849980363487170e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.281094201917767073e-01 9.917600397566573855e-01
2.257549923172225448e+01 1.188888718576081516e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.739672382148397256e-01 9.847514407341078080e-01
2.282248879738042646e+01 1.189423818862038296e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.157685112075138356e-01 9.764445450568572937e-01
2.307107342509886294e+01 1.191215858454177123e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.501083192985775194e-01 9.682178621661763351e-01
2.331967852442750555e+01 1.193689281342438768e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.728995535579081810e-01 9.620425321512008354e-01
2.356943385580007799e+01 1.196100233613769959e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.965863329031841467e-01 9.550060456013049759e-01
2.382296708521105444e+01 1.198397398168260608e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.013272462238287264e-01 9.535207867074341204e-01
2.408360634055916094e+01 1.200035303644481388e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.187579176184761609e-01 9.478361619792383674e-01
2.435277324675689670e+01 1.202050045927433430e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.396494097241516963e-01 9.405521136407251070e-01
2.462602590452772588e+01 1.204943151373398003e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.713701619254968778e-01 9.284848963938132638e-01
2.490754842947944425e+01 1.208910175736945014e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.927625790253246874e-01 9.196399058965283313e-01
2.519586185098444275e+01 1.213971397811627817e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.029346842703053766e-01 9.152287365527753682e-01
2.549410800590841575e+01 1.218655656339053728e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.276992139466510023e-01 9.039211151363910624e-01
2.580354383411978603e+01 1.224895712614208065e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.531606358866168138e-01 8.914288743824922978e-01
2.611343111169678366e+01 1.232850236378046205e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.806925864987202091e-01 8.768891818725844667e-01
2.642698373805817269e+01 1.241999159992487378e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.003030413296668533e-01 8.658503720830093009e-01
2.675286497412015407e+01 1.252460863034038319e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.243479790728428069e-01 8.515040791694574729e-01
2.707730652462479171e+01 1.264880384318719386e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.407521750995688548e-01 8.411819572037225745e-01
2.740653942187529779e+01 1.278717671385879306e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.681647171127525153e-01 8.229148523560538830e-01
2.773315257599213268e+01 1.295077594615900907e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.810274126845582643e-01 8.138839878687182949e-01
2.805784548806707335e+01 1.312837499024624499e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.024197995153524055e-01 7.981794191482780576e-01
2.838345653560955029e+01 1.332373456554483049e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.148152302509798384e-01 7.886711815778707502e-01
2.871679618659571531e+01 1.353935833502274910e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.314642841789316341e-01 7.754049637488720226e-01
2.905089621168407277e+01 1.377886140681069804e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.532573795852831822e-01 7.571359164756148452e-01
2.937903476730437546e+01 1.404331064823145603e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.634792631945677366e-01 7.481946720679005791e-01
2.970494943588895609e+01 1.432571153532249397e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.704186762048237602e-01 7.419830177273409877e-01
3.003812302126825173e+01 1.462376883889566415e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.027483038905214530e-01 7.114385576977082515e-01
3.034076278366239521e+01 1.495688506440022181e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.272109727093247766e-01 6.864140158615336107e-01
3.062676728874005505e+01 1.531382511291446846e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.376755360391354932e-01 6.751553921353025123e-01
3.090031723380335293e+01 1.569312595418757006e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.556941442911889739e-01 6.549246981783536370e-01
3.115766483200467718e+01 1.608913716914655367e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.658923430152134726e-01 6.429688319900637161e-01
3.140381040428410486e+01 1.650708412610499920e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.802458046225018151e-01 6.254730085055506539e-01
3.162744382350678407e+01 1.695070067501226774e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.849879425418649914e-01 6.195110411154022279e-01
3.184016868742030582e+01 1.740258458671656783e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.044176124126546368e-01 5.940642261913471334e-01
3.202462840004407241e+01 1.787507854576932687e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.117806373476350590e-01 5.839624960795577469e-01
3.220394638491168138e+01 1.836533171810556908e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.229780562983701753e-01 5.680731632909237216e-01
3.236511174385312728e+01 1.886923779915705524e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.390760608146253796e-01 5.440141212944852311e-01
3.249278581007801137e+01 1.939469520618607845e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.610913287850533449e-01 5.084503156564968984e-01
3.257096954749678019e+01 1.993257064491805508e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.780839192173809371e-01 4.785066674685359844e-01
3.260125540873281835e+01 2.048453395105742203e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.968821193732599006e-01 4.422696733312488915e-01
3.257532319862831827e+01 2.104910411896263511e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.134656380431286360e-01 4.069158735100657509e-01
3.249483929045803876e+01 2.161973879889485062e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.228860542422191449e-01 3.850731500445437328e-01
3.238325500946579893e+01 2.219153966652505616e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.331481657733097235e-01 3.594920036856281698e-01
3.222875520124263460e+01 2.275921785368892003e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.432295557174542600e-01 3.321415439553653814e-01
3.202358146287132712e+01 2.332367599334672192e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.467213129066176514e-01 3.220539639382973829e-01
3.180061293671903044e+01 2.388342631229319935e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.561980031504242472e-01 2.927206497176809141e-01
3.153009620612584740e+01 2.443281255347078940e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.540445867897899834e-01 2.996646899738089065e-01
3.126150378825594345e+01 2.499827228297166570e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.635511345252325555e-01 2.675242253612509780e-01
3.094590315354316701e+01 2.554392461326694530e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.714099091774587302e-01 2.374084841614581554e-01
3.058615996822672400e+01 2.606577879408492038e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.775648266210023030e-01 2.106347781194969626e-01
3.018599050376912629e+01 2.656703066298007343e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.862121615486605375e-01 1.654858677153994984e-01
2.973588670738101314e+01 2.702798821168793353e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.906222323860993662e-01 1.366293991144687525e-01
2.925043842941309080e+01 2.745166304222840026e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.937545851065241465e-01 1.115877438599777449e-01
2.873000921932192142e+01 2.784912132311150046e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.973341998506539685e-01 7.296912914552267093e-02
2.817257675268245620e+01 2.819949179542026485e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.980050590594803372e-01 6.313400107456451638e-02
2.760147806164316719e+01 2.852220381699759244e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.992678946862798561e-01 3.825800111414422860e-02
2.701635204885227282e+01 2.880385358182111588e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.995489638181950243e-01 3.003113267881555443e-02
2.640686830509627114e+01 2.906847198889351702e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999837335855918941e-01 5.703732481454077546e-03
2.578835290643946720e+01 2.930638278702562971e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999971897917747654e-01 -2.370740085561125112e-03
2.516687432902816468e+01 2.953248144332803804e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.990625636185775926e-01 -4.328965206461714982e-02
2.453359207961030464e+01 2.969907321052797755e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.985940953965983802e-01 -5.300785450335907673e-02
2.389063568438479024e+01 2.984086080339308467e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.975971322608324643e-01 -6.928175593157942513e-02
2.324079233519149668e+01 2.995240861967842960e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.975537645070631232e-01 -6.990341134584765470e-02
