2.103638374871855987e+01 1.203142381950519813e+01 1.758593271006248095e-19 0.000000000000000000e+00 0.000000000000000000e+00 -1.323534138329672495e-03 9.999991241283087140e-01
2.115915518536925077e+01 1.203495240046090586e+01 7.034373084024989491e-19 0.000000000000000000e+00 0.000000000000000000e+00 2.336737574180202531e-02 9.997269455961169671e-01
2.140436983102114255e+01 1.205568402817721818e+01 1.582733943905622924e-18 0.000000000000000000e+00 0.000000000000000000e+00 4.783975285991245302e-02 9.988550235376014719e-01
2.164911784824756680e+01 1.209277259018117867e+01 2.813749233609995796e-18 0.000000000000000000e+00 0.000000000000000000e+00 7.725711999619294668e-02 9.970112022489486803e-01
2.188660391616193479e+01 1.214705680224925288e+01 4.396483177515618720e-18 0.000000000000000000e+00 0.000000000000000000e+00 1.090587887617742308e-01 9.940353014827062461e-01
2.211878198407113416e+01 1.221449214711440234e+01 6.330935775622491697e-18 0.000000000000000000e+00 0.000000000000000000e+00 1.391789861797969874e-01 9.902672416100433139e-01
2.234862642777916264e+01 1.229717318070464671e+01 8.617107027930609333e-18 0.000000000000000000e+00 0.000000000000000000e+00 1.875750823291461034e-01 9.822502677470819066e-01
2.256865495119344089e+01 1.240301217916471188e+01 1.125499693443998627e-17 0.000000000000000000e+00 0.000000000000000000e+00 2.124059057575309606e-01 9.771815241802941365e-01
2.278160765310100899e+01 1.252362384845111443e+01 1.424460549515060247e-17 0.000000000000000000e+00 0.000000000000000000e+00 2.230997084351626081e-01 9.747956299123141655e-01
2.299027707112369612e+01 1.265491473359525010e+01 1.758593271006247180e-17 0.000000000000000000e+00 0.000000000000000000e+00 2.564917951263536722e-01 9.665464081113025463e-01
2.318779871524965586e+01 1.280412685567232067e+01 2.127897857917559119e-17 0.000000000000000000e+00 0.000000000000000000e+00 2.834154982306800741e-01 9.589972134279929339e-01
2.337880365037598551e+01 1.296363214418810195e+01 2.532374310248996371e-17 0.000000000000000000e+00 0.000000000000000000e+00 2.914642791577679581e-01 9.565817131719813737e-01
