Quad 1, u_Time, x, y, z, qx, qy, qz, qw, trackingValid, state, w1[1], w1[2], w1[3], time_Since_Epoch_us, ntpOffset_ms, 
 , 691740916, 0.058563, 0.104438, -0.637047, 0.008909, 0.028568, 0.723628, -0.689542, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348808436, 9999.999900, 
 , 691750396, 0.058558, 0.104437, -0.637044, 0.008859, 0.028538, 0.723602, -0.689571, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348817916, 9999.999900, 
 , 691757776, 0.058563, 0.104438, -0.637051, 0.009278, 0.028451, 0.723619, -0.689552, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348825296, 9999.999900, 
 , 691766987, 0.058568, 0.104436, -0.637046, 0.008932, 0.028512, 0.723628, -0.689544, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348834507, 9999.999900, 
 , 691774352, 0.058556, 0.104441, -0.637046, 0.008877, 0.028438, 0.723632, -0.689544, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348841872, 9999.999900, 
 , 691783695, 0.058563, 0.104452, -0.637057, 0.009010, 0.028436, 0.723600, -0.689576, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348851215, 9999.999900, 
 , 691790425, 0.058560, 0.104448, -0.637051, 0.009459, 0.028405, 0.723631, -0.689538, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348857945, 9999.999900, 
 , 691800261, 0.058564, 0.104447, -0.637053, 0.009046, 0.028379, 0.723559, -0.689620, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348867781, 9999.999900, 
 , 691807865, 0.058564, 0.104444, -0.637060, 0.009209, 0.028430, 0.723592, -0.689582, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348875385, 9999.999900, 
 , 691816662, 0.058566, 0.104435, -0.637052, 0.008920, 0.028484, 0.723687, -0.689484, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348884182, 9999.999900, 
 , 691826307, 0.058570, 0.104435, -0.637035, 0.009205, 0.028577, 0.723726, -0.689435, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348893827, 9999.999900, 
 , 691833298, 0.058563, 0.104439, -0.637044, 0.008981, 0.028533, 0.723656, -0.689513, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348900818, 9999.999900, 
 , 691840952, 0.058563, 0.104443, -0.637039, 0.008893, 0.028451, 0.723645, -0.689530, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348908472, 9999.999900, 
 , 691850371, 0.058560, 0.104433, -0.637046, 0.009170, 0.028560, 0.723686, -0.689478, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348917891, 9999.999900, 
 , 691858722, 0.058566, 0.104441, -0.637058, 0.008971, 0.028580, 0.723614, -0.689556, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348926242, 9999.999900, 
 , 691866877, 0.058559, 0.104441, -0.637049, 0.008852, 0.028464, 0.723656, -0.689517, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348934397, 9999.999900, 
 , 691875055, 0.058557, 0.104446, -0.637049, 0.009202, 0.028418, 0.723589, -0.689586, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348942575, 9999.999900, 
 , 691882521, 0.058567, 0.104454, -0.637055, 0.009159, 0.028364, 0.723553, -0.689626, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348950041, 9999.999900, 
 , 691891662, 0.058568, 0.104428, -0.637044, 0.009092, 0.028525, 0.723573, -0.689600, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348959182, 9999.999900, 
 , 691899696, 0.058560, 0.104439, -0.637041, 0.009072, 0.028567, 0.723610, -0.689559, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348967216, 9999.999900, 
 , 691908532, 0.058563, 0.104439, -0.637048, 0.008965, 0.028544, 0.723600, -0.689571, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348976052, 9999.999900, 
 , 691918782, 0.058557, 0.104434, -0.637045, 0.009000, 0.028461, 0.723621, -0.689552, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348986302, 9999.999900, 
 , 691924429, 0.058559, 0.104442, -0.637045, 0.009202, 0.028477, 0.723598, -0.689574, 1, 0, 0.000000, 0.000000, 0.000000, 1525766348991949, 9999.999900, 
 , 691933839, 0.058564, 0.104438, -0.637042, 0.008913, 0.028537, 0.723660, -0.689509, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349001359, 9999.999900, 
 , 691941090, 0.058569, 0.104434, -0.637044, 0.008998, 0.028487, 0.723636, -0.689536, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349008610, 9999.999900, 
 , 691950254, 0.058559, 0.104436, -0.637042, 0.009064, 0.028560, 0.723600, -0.689570, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349017774, 9999.999900, 
 , 691957847, 0.058559, 0.104446, -0.637045, 0.008962, 0.028502, 0.723657, -0.689513, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349025367, 9999.999900, 
 , 691966787, 0.058560, 0.104442, -0.637042, 0.008865, 0.028539, 0.723650, -0.689520, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349034307, 9999.999900, 
 , 691974314, 0.058561, 0.104426, -0.637040, 0.009332, 0.028452, 0.723682, -0.689485, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349041834, 9999.999900, 
 , 691983684, 0.058561, 0.104442, -0.637043, 0.009056, 0.028498, 0.723627, -0.689544, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349051204, 9999.999900, 
 , 691990871, 0.058564, 0.104435, -0.637042, 0.009264, 0.028529, 0.723614, -0.689554, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349058391, 9999.999900, 
 , 692000398, 0.058559, 0.104444, -0.637053, 0.009236, 0.028404, 0.723569, -0.689607, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349067918, 9999.999900, 
 , 692007745, 0.058561, 0.104436, -0.637036, 0.008958, 0.028483, 0.723650, -0.689522, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349075265, 9999.999900, 
 , 692017145, 0.058572, 0.104446, -0.637046, 0.009165, 0.028401, 0.723582, -0.689594, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349084665, 9999.999900, 
 , 692024389, 0.058567, 0.104441, -0.637053, 0.009252, 0.028365, 0.723620, -0.689554, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349091909, 9999.999900, 
 , 692033378, 0.058562, 0.104430, -0.637042, 0.009156, 0.028563, 0.723647, -0.689519, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349100898, 9999.999900, 
 , 692042407, 0.058558, 0.104430, -0.637041, 0.008966, 0.028582, 0.723659, -0.689508, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349109927, 9999.999900, 
 , 692050105, 0.058561, 0.104439, -0.637042, 0.009166, 0.028556, 0.723675, -0.689490, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349117625, 9999.999900, 
 , 692059333, 0.058565, 0.104435, -0.637046, 0.009115, 0.028502, 0.723616, -0.689554, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349126853, 9999.999900, 
 , 692066359, 0.058602, 0.104447, -0.637042, 0.009737, 0.028341, 0.723969, -0.689182, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349133879, 9999.999900, 
 , 692075038, 0.058607, 0.104452, -0.637057, 0.010180, 0.028342, 0.723927, -0.689220, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349142558, 9999.999900, 
 , 692082306, 0.058607, 0.104430, -0.637036, 0.010287, 0.028495, 0.723914, -0.689226, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349149826, 9999.999900, 
 , 692091629, 0.058684, 0.104519, -0.637074, 0.005580, 0.028661, 0.724056, -0.689123, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349159149, 9999.999900, 
 , 692100596, 0.058681, 0.104527, -0.637076, 0.005308, 0.028608, 0.723944, -0.689246, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349168116, 9999.999900, 
 , 692108230, 0.058678, 0.104517, -0.637070, 0.005143, 0.028658, 0.724012, -0.689174, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349175750, 9999.999900, 
 , 692116548, 0.058676, 0.104515, -0.637070, 0.005282, 0.028556, 0.723976, -0.689214, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349184068, 9999.999900, 
 , 692124521, 0.058687, 0.104515, -0.637065, 0.005366, 0.028640, 0.724013, -0.689172, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349192041, 9999.999900, 
 , 692134245, 0.058686, 0.104512, -0.637073, 0.005451, 0.028739, 0.724002, -0.689178, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349201765, 9999.999900, 
 , 692141132, 0.058673, 0.104409, -0.636919, 0.003976, 0.030570, 0.724765, -0.688307, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349208652, 9999.999900, 
 , 692150510, 0.058645, 0.104418, -0.636917, 0.003614, 0.030668, 0.724874, -0.688190, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349218030, 9999.999900, 
 , 692157783, 0.058700, 0.104407, -0.636934, 0.004360, 0.030337, 0.724555, -0.688537, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349225303, 9999.999900, 
 , 692166906, 0.058708, 0.104398, -0.636928, 0.004171, 0.030223, 0.724487, -0.688614, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349234426, 9999.999900, 
 , 692174389, 0.058699, 0.104419, -0.636937, 0.004301, 0.030311, 0.724525, -0.688569, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349241909, 9999.999900, 
 , 692183677, 0.058709, 0.104404, -0.636926, 0.004262, 0.030432, 0.724520, -0.688570, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349251197, 9999.999900, 
 , 692190858, 0.058702, 0.104395, -0.636940, 0.004193, 0.030289, 0.724560, -0.688534, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349258378, 9999.999900, 
 , 692199995, 0.058704, 0.104405, -0.636935, 0.004383, 0.030311, 0.724582, -0.688509, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349267515, 9999.999900, 
 , 692209351, 0.058702, 0.104414, -0.636937, 0.004043, 0.030321, 0.724550, -0.688544, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349276871, 9999.999900, 
 , 692216699, 0.058707, 0.104404, -0.636941, 0.004168, 0.030360, 0.724530, -0.688563, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349284219, 9999.999900, 
 , 692224851, 0.058706, 0.104416, -0.636942, 0.004304, 0.030154, 0.724477, -0.688627, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349292371, 9999.999900, 
 , 692233412, 0.058703, 0.104413, -0.636931, 0.004220, 0.030313, 0.724582, -0.688510, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349300932, 9999.999900, 
 , 692242677, 0.058710, 0.104411, -0.636937, 0.004303, 0.030324, 0.724499, -0.688596, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349310197, 9999.999900, 
 , 692250058, 0.058703, 0.104414, -0.636930, 0.004395, 0.030384, 0.724548, -0.688541, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349317578, 9999.999900, 
 , 692258374, 0.058707, 0.104420, -0.636949, 0.004342, 0.030394, 0.724544, -0.688545, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349325894, 9999.999900, 
 , 692265285, 0.058705, 0.104416, -0.636941, 0.004162, 0.030315, 0.724590, -0.688502, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349332805, 9999.999900, 
 , 692275830, 0.058703, 0.104410, -0.636937, 0.004256, 0.030390, 0.724499, -0.688593, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349343350, 9999.999900, 
 , 692284329, 0.058713, 0.104415, -0.636943, 0.004239, 0.030374, 0.724565, -0.688525, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349351849, 9999.999900, 
 , 692291074, 0.058682, 0.104394, -0.636916, 0.003391, 0.030215, 0.724251, -0.688867, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349358594, 9999.999900, 
 , 692301880, 0.058668, 0.104404, -0.636926, 0.003232, 0.030324, 0.724188, -0.688929, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349369400, 9999.999900, 
 , 692307926, 0.058665, 0.104409, -0.636936, 0.003154, 0.030316, 0.724246, -0.688868, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349375446, 9999.999900, 
 , 692316710, 0.058557, 0.104319, -0.636875, 0.009798, 0.029889, 0.724129, -0.688948, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349384230, 9999.999900, 
 , 692324660, 0.058595, 0.104331, -0.636904, 0.007890, 0.030127, 0.724197, -0.688891, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349392180, 9999.999900, 
 , 692333129, 0.058585, 0.104337, -0.636902, 0.008043, 0.030045, 0.724123, -0.688970, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349400649, 9999.999900, 
 , 692341084, 0.058592, 0.104331, -0.636906, 0.007806, 0.030012, 0.724183, -0.688911, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349408604, 9999.999900, 
 , 692350468, 0.058590, 0.104334, -0.636897, 0.008094, 0.030133, 0.724184, -0.688901, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349417988, 9999.999900, 
 , 692357540, 0.058583, 0.104327, -0.636898, 0.007917, 0.030088, 0.724120, -0.688973, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349425060, 9999.999900, 
 , 692367433, 0.058593, 0.104334, -0.636910, 0.007853, 0.030085, 0.724127, -0.688966, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349434953, 9999.999900, 
 , 692375052, 0.058589, 0.104330, -0.636897, 0.007847, 0.030176, 0.724225, -0.688860, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349442572, 9999.999900, 
 , 692383635, 0.058593, 0.104330, -0.636915, 0.008020, 0.030123, 0.724183, -0.688904, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349451155, 9999.999900, 
 , 692392362, 0.058595, 0.104332, -0.636905, 0.008054, 0.030135, 0.724247, -0.688836, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349459882, 9999.999900, 
 , 692400061, 0.058588, 0.104344, -0.636915, 0.008001, 0.030205, 0.724215, -0.688867, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349467581, 9999.999900, 
 , 692408916, 0.058590, 0.104329, -0.636895, 0.008113, 0.030187, 0.724213, -0.688869, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349476436, 9999.999900, 
 , 692416607, 0.058594, 0.104340, -0.636907, 0.008090, 0.030203, 0.724205, -0.688876, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349484127, 9999.999900, 
 , 692425136, 0.058579, 0.104330, -0.636903, 0.008058, 0.030201, 0.724230, -0.688850, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349492656, 9999.999900, 
 , 692433382, 0.058582, 0.104328, -0.636898, 0.007828, 0.030024, 0.724236, -0.688855, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349500902, 9999.999900, 
 , 692442368, 0.058589, 0.104340, -0.636905, 0.008189, 0.030258, 0.724366, -0.688704, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349509888, 9999.999900, 
 , 692450026, 0.058595, 0.104331, -0.636903, 0.008234, 0.030164, 0.724290, -0.688788, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349517546, 9999.999900, 
 , 692458780, 0.058624, 0.104333, -0.636903, 0.008915, 0.030049, 0.724466, -0.688598, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349526300, 9999.999900, 
 , 692466471, 0.058630, 0.104341, -0.636911, 0.008749, 0.030122, 0.724518, -0.688542, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349533991, 9999.999900, 
 , 692475393, 0.058706, 0.104407, -0.636947, 0.004042, 0.030315, 0.724550, -0.688544, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349542913, 9999.999900, 
 , 692482331, 0.058703, 0.104408, -0.636937, 0.004258, 0.030257, 0.724557, -0.688538, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349549851, 9999.999900, 
 , 692491566, 0.058707, 0.104398, -0.636931, 0.004114, 0.030304, 0.724505, -0.688592, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349559086, 9999.999900, 
 , 692500246, 0.058708, 0.104414, -0.636937, 0.004376, 0.030410, 0.724533, -0.688556, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349567766, 9999.999900, 
 , 692508218, 0.058706, 0.104409, -0.636927, 0.004310, 0.030190, 0.724478, -0.688624, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349575738, 9999.999900, 
 , 692516602, 0.058704, 0.104404, -0.636929, 0.003925, 0.030264, 0.724505, -0.688595, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349584122, 9999.999900, 
 , 692524700, 0.058712, 0.104400, -0.636934, 0.004367, 0.030233, 0.724492, -0.688607, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349592220, 9999.999900, 
 , 692533797, 0.058707, 0.104405, -0.636938, 0.004184, 0.030359, 0.724548, -0.688543, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349601317, 9999.999900, 
 , 692542203, 0.058670, 0.104387, -0.636911, 0.002982, 0.030093, 0.724063, -0.689071, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349609723, 9999.999900, 
 , 692550273, 0.058666, 0.104374, -0.636901, 0.002982, 0.030007, 0.724169, -0.688964, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349617793, 9999.999900, 
 , 692557812, 0.058667, 0.104407, -0.636944, 0.003618, 0.030276, 0.724182, -0.688935, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349625332, 9999.999900, 
 , 692566642, 0.058663, 0.104405, -0.636934, 0.003287, 0.030371, 0.724219, -0.688894, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349634162, 9999.999900, 
 , 692574054, 0.058665, 0.104411, -0.636933, 0.003396, 0.030321, 0.724231, -0.688883, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349641574, 9999.999900, 
 , 692583717, 0.058674, 0.104410, -0.636940, 0.003197, 0.030403, 0.724220, -0.688892, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349651237, 9999.999900, 
 , 692591954, 0.058665, 0.104395, -0.636934, 0.003552, 0.030437, 0.724207, -0.688903, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349659474, 9999.999900, 
 , 692600073, 0.058662, 0.104408, -0.636930, 0.003317, 0.030355, 0.724232, -0.688881, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349667593, 9999.999900, 
 , 692609250, 0.058662, 0.104405, -0.636945, 0.003113, 0.030435, 0.724197, -0.688915, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349676770, 9999.999900, 
 , 692616686, 0.058670, 0.104405, -0.636943, 0.003435, 0.030408, 0.724240, -0.688870, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349684206, 9999.999900, 
 , 692625552, 0.058665, 0.104409, -0.636943, 0.003297, 0.030276, 0.724182, -0.688937, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349693072, 9999.999900, 
 , 692633485, 0.058660, 0.104394, -0.636925, 0.003371, 0.030406, 0.724235, -0.688875, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349701005, 9999.999900, 
 , 692642412, 0.058663, 0.104396, -0.636930, 0.003343, 0.030366, 0.724195, -0.688919, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349709932, 9999.999900, 
 , 692650297, 0.058667, 0.104405, -0.636938, 0.003276, 0.030343, 0.724203, -0.688912, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349717817, 9999.999900, 
 , 692659083, 0.058556, 0.104330, -0.636897, 0.009599, 0.029999, 0.724184, -0.688888, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349726603, 9999.999900, 
 , 692666665, 0.058547, 0.104316, -0.636884, 0.009514, 0.029944, 0.724168, -0.688908, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349734185, 9999.999900, 
 , 692675306, 0.058561, 0.104319, -0.636891, 0.008723, 0.030117, 0.724155, -0.688925, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349742826, 9999.999900, 
 , 692683682, 0.058575, 0.104326, -0.636899, 0.008297, 0.030048, 0.724179, -0.688908, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349751202, 9999.999900, 
 , 692690962, 0.058585, 0.104317, -0.636889, 0.008157, 0.030195, 0.724144, -0.688940, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349758482, 9999.999900, 
 , 692700128, 0.058586, 0.104325, -0.636902, 0.008357, 0.030112, 0.724172, -0.688912, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349767648, 9999.999900, 
 , 692707780, 0.058587, 0.104331, -0.636907, 0.007910, 0.030019, 0.724168, -0.688926, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349775300, 9999.999900, 
 , 692717970, 0.058592, 0.104329, -0.636901, 0.007913, 0.030187, 0.724172, -0.688913, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349785490, 9999.999900, 
 , 692724582, 0.058586, 0.104325, -0.636900, 0.008205, 0.030205, 0.724169, -0.688913, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349792102, 9999.999900, 
 , 692733617, 0.058578, 0.104332, -0.636905, 0.008052, 0.030103, 0.724242, -0.688842, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349801137, 9999.999900, 
 , 692741169, 0.058572, 0.104326, -0.636906, 0.008123, 0.030147, 0.724187, -0.688897, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349808689, 9999.999900, 
 , 692750470, 0.058574, 0.104336, -0.636907, 0.008251, 0.030048, 0.724199, -0.688888, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349817990, 9999.999900, 
 , 692757883, 0.058557, 0.104323, -0.636887, 0.009528, 0.030015, 0.724158, -0.688916, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349825403, 9999.999900, 
 , 692767008, 0.058671, 0.104400, -0.636925, 0.003404, 0.030460, 0.724245, -0.688862, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349834528, 9999.999900, 
 , 692774169, 0.058662, 0.104405, -0.636932, 0.003316, 0.030403, 0.724232, -0.688878, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349841689, 9999.999900, 
 , 692783529, 0.058665, 0.104381, -0.636929, 0.003264, 0.030506, 0.724308, -0.688794, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349851049, 9999.999900, 
 , 692791143, 0.058669, 0.104398, -0.636934, 0.003564, 0.030389, 0.724271, -0.688837, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349858663, 9999.999900, 
 , 692800758, 0.058665, 0.104392, -0.636915, 0.003435, 0.030422, 0.724211, -0.688899, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349868278, 9999.999900, 
 , 692809320, 0.058669, 0.104404, -0.636933, 0.003391, 0.030404, 0.724204, -0.688908, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349876840, 9999.999900, 
 , 692816485, 0.058666, 0.104400, -0.636934, 0.003353, 0.030407, 0.724249, -0.688861, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349884005, 9999.999900, 
 , 692824942, 0.058662, 0.104401, -0.636933, 0.003460, 0.030427, 0.724226, -0.688883, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349892462, 9999.999900, 
 , 692833266, 0.058665, 0.104390, -0.636920, 0.003537, 0.030469, 0.724246, -0.688860, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349900786, 9999.999900, 
 , 692842529, 0.058678, 0.104401, -0.636927, 0.003398, 0.030567, 0.724265, -0.688836, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349910049, 9999.999900, 
 , 692850187, 0.058666, 0.104402, -0.636931, 0.003364, 0.030404, 0.724210, -0.688902, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349917707, 9999.999900, 
 , 692858588, 0.058665, 0.104401, -0.636931, 0.003146, 0.030475, 0.724273, -0.688833, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349926108, 9999.999900, 
 , 692866548, 0.058662, 0.104395, -0.636920, 0.003256, 0.030403, 0.724165, -0.688949, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349934068, 9999.999900, 
 , 692875044, 0.058672, 0.104402, -0.636933, 0.003360, 0.030459, 0.724213, -0.688896, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349942564, 9999.999900, 
 , 692883365, 0.058668, 0.104393, -0.636925, 0.003407, 0.030396, 0.724228, -0.688883, 1, 0, 0.000000, 0.000000, 0.000000, 1525766349950885, 9999.999900, 
