Quad 1, u_Time, x, y, z, qx, qy, qz, qw, trackingValid, state, w1[1], w1[2], w1[3], time_Since_Epoch_us, ntpOffset_ms, 
 , 594428364, 0.050628, 0.106476, -0.637777, 0.005525, -0.000207, -0.026086, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251495884, 9999.999900, 
 , 594434215, 0.050628, 0.106480, -0.637784, 0.005589, -0.000169, -0.026077, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251501735, 9999.999900, 
 , 594442371, 0.050631, 0.106475, -0.637782, 0.005406, -0.000275, -0.026071, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251509891, 9999.999900, 
 , 594451899, 0.050625, 0.106460, -0.637764, 0.005016, -0.000410, -0.026022, 0.999649, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251519419, 9999.999900, 
 , 594459011, 0.050629, 0.106481, -0.637781, 0.005447, -0.000208, -0.026100, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251526531, 9999.999900, 
 , 594468377, 0.050630, 0.106479, -0.637777, 0.005526, -0.000291, -0.026106, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251535897, 9999.999900, 
 , 594475068, 0.050623, 0.106476, -0.637777, 0.005411, -0.000400, -0.026059, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251542588, 9999.999900, 
 , 594484714, 0.050626, 0.106470, -0.637775, 0.005408, -0.000333, -0.026140, 0.999644, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251552234, 9999.999900, 
 , 594493912, 0.050620, 0.106470, -0.637788, 0.005491, -0.000387, -0.026105, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251561432, 9999.999900, 
 , 594500892, 0.050625, 0.106468, -0.637798, 0.005580, -0.000236, -0.026061, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251568412, 9999.999900, 
 , 594509891, 0.050624, 0.106471, -0.637782, 0.005542, -0.000191, -0.026015, 0.999647, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251577411, 9999.999900, 
 , 594517423, 0.050628, 0.106455, -0.637786, 0.005644, -0.000154, -0.025950, 0.999648, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251584943, 9999.999900, 
 , 594526936, 0.050627, 0.106456, -0.637783, 0.005537, -0.000306, -0.026070, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251594456, 9999.999900, 
 , 594534164, 0.050627, 0.106461, -0.637782, 0.005682, -0.000233, -0.026070, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251601684, 9999.999900, 
 , 594543714, 0.050624, 0.106461, -0.637788, 0.005545, -0.000288, -0.026093, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251611234, 9999.999900, 
 , 594550962, 0.050621, 0.106459, -0.637785, 0.005490, -0.000306, -0.026099, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251618482, 9999.999900, 
 , 594560126, 0.050620, 0.106459, -0.637787, 0.005257, -0.000432, -0.026016, 0.999648, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251627646, 9999.999900, 
 , 594567298, 0.050615, 0.106462, -0.637781, 0.005647, -0.000182, -0.026124, 0.999643, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251634818, 9999.999900, 
 , 594575823, 0.050623, 0.106472, -0.637774, 0.005507, -0.000249, -0.026063, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251643343, 9999.999900, 
 , 594583887, 0.050617, 0.106462, -0.637775, 0.005571, -0.000194, -0.026151, 0.999643, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251651407, 9999.999900, 
 , 594592700, 0.050619, 0.106457, -0.637768, 0.005660, -0.000148, -0.026124, 0.999643, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251660220, 9999.999900, 
 , 594602237, 0.050619, 0.106469, -0.637764, 0.005504, -0.000244, -0.026060, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251669757, 9999.999900, 
 , 594610015, 0.050615, 0.106469, -0.637769, 0.005539, -0.000293, -0.026093, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251677535, 9999.999900, 
 , 594618423, 0.050616, 0.106467, -0.637773, 0.005347, -0.000428, -0.026094, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251685943, 9999.999900, 
 , 594625838, 0.050619, 0.106459, -0.637763, 0.005457, -0.000304, -0.026079, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251693358, 9999.999900, 
 , 594634911, 0.050615, 0.106475, -0.637767, 0.005467, -0.000292, -0.026094, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251702431, 9999.999900, 
 , 594643288, 0.050611, 0.106473, -0.637768, 0.005499, -0.000222, -0.026094, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251710808, 9999.999900, 
 , 594650510, 0.050613, 0.106481, -0.637763, 0.005455, -0.000226, -0.026083, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251718030, 9999.999900, 
 , 594659483, 0.050621, 0.106469, -0.637757, 0.005644, -0.000017, -0.025954, 0.999648, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251727003, 9999.999900, 
 , 594668142, 0.050635, 0.106449, -0.637745, 0.005482, -0.000101, -0.025752, 0.999654, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251735662, 9999.999900, 
 , 594675178, 0.050597, 0.106486, -0.637760, 0.005143, -0.000656, -0.026259, 0.999642, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251742698, 9999.999900, 
 , 594684635, 0.050600, 0.106490, -0.637756, 0.005137, -0.000699, -0.026254, 0.999643, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251752155, 9999.999900, 
 , 594692068, 0.050620, 0.106485, -0.637750, 0.005385, -0.000478, -0.026156, 0.999644, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251759588, 9999.999900, 
 , 594701049, 0.050595, 0.106465, -0.637749, 0.004367, -0.001245, -0.026364, 0.999643, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251768569, 9999.999900, 
 , 594708701, 0.050625, 0.106522, -0.637797, 0.005630, -0.000553, -0.026372, 0.999637, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251776221, 9999.999900, 
 , 594718003, 0.050626, 0.106510, -0.637808, 0.005324, -0.000914, -0.026298, 0.999640, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251785523, 9999.999900, 
 , 594726652, 0.050634, 0.106510, -0.637808, 0.005664, -0.000537, -0.026257, 0.999640, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251794172, 9999.999900, 
 , 594733868, 0.050640, 0.106516, -0.637817, 0.005688, -0.000509, -0.026234, 0.999640, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251801388, 9999.999900, 
 , 594743351, 0.050628, 0.106501, -0.637802, 0.004858, -0.001109, -0.026254, 0.999644, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251810871, 9999.999900, 
 , 594750642, 0.050658, 0.106495, -0.637802, 0.006208, -0.000325, -0.026430, 0.999632, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251818162, 9999.999900, 
 , 594759613, 0.050551, 0.106513, -0.637792, 0.005494, -0.001334, -0.025432, 0.999661, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251827133, 9999.999900, 
 , 594767267, 0.050558, 0.106515, -0.637799, 0.005375, -0.001284, -0.025364, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251834787, 9999.999900, 
 , 594776272, 0.050558, 0.106522, -0.637806, 0.005110, -0.001526, -0.025464, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251843792, 9999.999900, 
 , 594783934, 0.050555, 0.106495, -0.637775, 0.004403, -0.002090, -0.025452, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251851454, 9999.999900, 
 , 594793848, 0.050559, 0.106491, -0.637782, 0.004561, -0.001940, -0.025442, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251861368, 9999.999900, 
 , 594799916, 0.050556, 0.106492, -0.637781, 0.004725, -0.001912, -0.025428, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251867436, 9999.999900, 
 , 594809845, 0.050563, 0.106515, -0.637803, 0.005208, -0.001589, -0.025350, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251877365, 9999.999900, 
 , 594818363, 0.050567, 0.106520, -0.637804, 0.005361, -0.001488, -0.025428, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251885883, 9999.999900, 
 , 594826749, 0.050566, 0.106497, -0.637781, 0.004677, -0.001891, -0.025412, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251894269, 9999.999900, 
 , 594834001, 0.050559, 0.106491, -0.637779, 0.004822, -0.001813, -0.025424, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251901521, 9999.999900, 
 , 594842753, 0.050570, 0.106511, -0.637813, 0.005474, -0.001289, -0.025417, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251910273, 9999.999900, 
 , 594851522, 0.050579, 0.106508, -0.637802, 0.005214, -0.001388, -0.025357, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251919042, 9999.999900, 
 , 594858840, 0.050566, 0.106520, -0.637798, 0.004981, -0.001675, -0.025463, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251926360, 9999.999900, 
 , 594868532, 0.050565, 0.106493, -0.637778, 0.004634, -0.001841, -0.025376, 0.999666, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251936052, 9999.999900, 
 , 594875731, 0.050565, 0.106512, -0.637807, 0.005304, -0.001409, -0.025415, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251943251, 9999.999900, 
 , 594884400, 0.050565, 0.106499, -0.637797, 0.005163, -0.001549, -0.025297, 0.999666, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251951920, 9999.999900, 
 , 594892078, 0.050564, 0.106497, -0.637796, 0.005447, -0.001331, -0.025263, 0.999666, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251959598, 9999.999900, 
 , 594901525, 0.050572, 0.106508, -0.637795, 0.005267, -0.001430, -0.025335, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251969045, 9999.999900, 
 , 594908692, 0.050559, 0.106512, -0.637805, 0.005512, -0.001347, -0.025431, 0.999661, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251976212, 9999.999900, 
 , 594917197, 0.050561, 0.106496, -0.637803, 0.005450, -0.001410, -0.025419, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251984717, 9999.999900, 
 , 594926713, 0.050564, 0.106509, -0.637795, 0.005111, -0.001573, -0.025504, 0.999661, 1, 0, 0.000000, 0.000000, 0.000000, 1525766251994233, 9999.999900, 
 , 594934016, 0.050560, 0.106495, -0.637795, 0.005182, -0.001563, -0.025381, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252001536, 9999.999900, 
 , 594943048, 0.050561, 0.106514, -0.637794, 0.005566, -0.001351, -0.025396, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252010568, 9999.999900, 
 , 594951155, 0.050555, 0.106508, -0.637790, 0.005078, -0.001596, -0.025428, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252018675, 9999.999900, 
 , 594959722, 0.050558, 0.106501, -0.637781, 0.005168, -0.001445, -0.025452, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252027242, 9999.999900, 
 , 594967412, 0.050560, 0.106503, -0.637781, 0.005420, -0.001310, -0.025366, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252034932, 9999.999900, 
 , 594976468, 0.050552, 0.106493, -0.637776, 0.005385, -0.001437, -0.025419, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252043988, 9999.999900, 
 , 594984072, 0.050551, 0.106476, -0.637762, 0.004836, -0.001710, -0.025374, 0.999666, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252051592, 9999.999900, 
 , 594993157, 0.050547, 0.106466, -0.637751, 0.004500, -0.001998, -0.025454, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252060677, 9999.999900, 
 , 595000846, 0.050554, 0.106474, -0.637753, 0.004683, -0.001866, -0.025392, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252068366, 9999.999900, 
 , 595009680, 0.050550, 0.106472, -0.637756, 0.004589, -0.002005, -0.025420, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252077200, 9999.999900, 
 , 595017893, 0.050552, 0.106497, -0.637779, 0.005186, -0.001573, -0.025463, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252085413, 9999.999900, 
 , 595025543, 0.050562, 0.106501, -0.637781, 0.005319, -0.001386, -0.025356, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252093063, 9999.999900, 
 , 595035139, 0.050553, 0.106503, -0.637784, 0.005135, -0.001601, -0.025396, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252102659, 9999.999900, 
 , 595042472, 0.050554, 0.106474, -0.637764, 0.004571, -0.001798, -0.025460, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252109992, 9999.999900, 
 , 595051849, 0.050564, 0.106502, -0.637790, 0.005282, -0.001513, -0.025473, 0.999661, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252119369, 9999.999900, 
 , 595059022, 0.050559, 0.106511, -0.637797, 0.005049, -0.001556, -0.025447, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252126542, 9999.999900, 
 , 595068102, 0.050561, 0.106513, -0.637789, 0.005021, -0.001614, -0.025300, 0.999667, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252135622, 9999.999900, 
 , 595075706, 0.050560, 0.106475, -0.637762, 0.004618, -0.001895, -0.025395, 0.999666, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252143226, 9999.999900, 
 , 595084763, 0.050558, 0.106490, -0.637763, 0.004664, -0.001901, -0.025529, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252152283, 9999.999900, 
 , 595092161, 0.050561, 0.106509, -0.637795, 0.005316, -0.001435, -0.025387, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252159681, 9999.999900, 
 , 595101024, 0.050562, 0.106507, -0.637791, 0.005455, -0.001400, -0.025491, 0.999660, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252168544, 9999.999900, 
 , 595108711, 0.050558, 0.106516, -0.637799, 0.005189, -0.001499, -0.025402, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252176231, 9999.999900, 
 , 595117505, 0.050560, 0.106486, -0.637773, 0.004632, -0.001806, -0.025298, 0.999668, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252185025, 9999.999900, 
 , 595126894, 0.050560, 0.106507, -0.637786, 0.005076, -0.001557, -0.025382, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252194414, 9999.999900, 
 , 595134185, 0.050563, 0.106499, -0.637784, 0.005478, -0.001360, -0.025350, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252201705, 9999.999900, 
 , 595143438, 0.050563, 0.106516, -0.637790, 0.005234, -0.001533, -0.025503, 0.999660, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252210958, 9999.999900, 
 , 595150702, 0.050564, 0.106500, -0.637789, 0.005460, -0.001258, -0.025382, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252218222, 9999.999900, 
 , 595159962, 0.050565, 0.106503, -0.637791, 0.005229, -0.001441, -0.025394, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252227482, 9999.999900, 
 , 595167373, 0.050563, 0.106495, -0.637774, 0.004805, -0.001885, -0.025405, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252234893, 9999.999900, 
 , 595176090, 0.050569, 0.106511, -0.637797, 0.005237, -0.001545, -0.025455, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252243610, 9999.999900, 
 , 595183749, 0.050570, 0.106506, -0.637794, 0.005172, -0.001631, -0.025505, 0.999661, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252251269, 9999.999900, 
 , 595193094, 0.050571, 0.106507, -0.637800, 0.005120, -0.001593, -0.025258, 0.999667, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252260614, 9999.999900, 
 , 595201794, 0.050561, 0.106521, -0.637794, 0.005063, -0.001577, -0.025410, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252269314, 9999.999900, 
 , 595209867, 0.050577, 0.106501, -0.637798, 0.005375, -0.001372, -0.025347, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252277387, 9999.999900, 
 , 595218443, 0.050565, 0.106491, -0.637779, 0.005050, -0.001536, -0.025331, 0.999666, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252285963, 9999.999900, 
 , 595226412, 0.050571, 0.106512, -0.637804, 0.005266, -0.001387, -0.025366, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252293932, 9999.999900, 
 , 595235130, 0.050571, 0.106521, -0.637807, 0.005330, -0.001431, -0.025346, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252302650, 9999.999900, 
 , 595243446, 0.050573, 0.106511, -0.637802, 0.005345, -0.001635, -0.025423, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252310966, 9999.999900, 
 , 595250614, 0.050576, 0.106489, -0.637778, 0.004890, -0.001649, -0.025322, 0.999667, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252318134, 9999.999900, 
 , 595259116, 0.050566, 0.106495, -0.637786, 0.004784, -0.001807, -0.025402, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252326636, 9999.999900, 
 , 595267929, 0.050562, 0.106499, -0.637782, 0.004974, -0.001666, -0.025333, 0.999666, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252335449, 9999.999900, 
 , 595276291, 0.050566, 0.106509, -0.637798, 0.005385, -0.001441, -0.025424, 0.999662, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252343811, 9999.999900, 
 , 595283983, 0.050572, 0.106507, -0.637791, 0.005354, -0.001360, -0.025385, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252351503, 9999.999900, 
 , 595291946, 0.050563, 0.106490, -0.637769, 0.004764, -0.001876, -0.025430, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252359466, 9999.999900, 
 , 595301318, 0.050567, 0.106486, -0.637776, 0.004876, -0.001640, -0.025410, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252368838, 9999.999900, 
 , 595309287, 0.050567, 0.106494, -0.637778, 0.005371, -0.001413, -0.025343, 0.999664, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252376807, 9999.999900, 
 , 595317534, 0.050570, 0.106503, -0.637801, 0.005273, -0.001474, -0.025410, 0.999663, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252385054, 9999.999900, 
 , 595326863, 0.050568, 0.106514, -0.637796, 0.005204, -0.001456, -0.025332, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252394383, 9999.999900, 
 , 595333977, 0.050494, 0.106533, -0.637782, 0.004218, -0.002453, -0.026168, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252401497, 9999.999900, 
 , 595343740, 0.050567, 0.106505, -0.637784, 0.005359, -0.001212, -0.025319, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252411260, 9999.999900, 
 , 595350786, 0.050582, 0.106504, -0.637777, 0.005586, -0.001029, -0.025124, 0.999669, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252418306, 9999.999900, 
 , 595359433, 0.050579, 0.106500, -0.637777, 0.005471, -0.001127, -0.025142, 0.999669, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252426953, 9999.999900, 
 , 595367399, 0.050577, 0.106504, -0.637777, 0.005762, -0.000954, -0.025258, 0.999665, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252434919, 9999.999900, 
 , 595376179, 0.050578, 0.106497, -0.637782, 0.005625, -0.000952, -0.025105, 0.999669, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252443699, 9999.999900, 
 , 595383867, 0.050573, 0.106506, -0.637776, 0.005503, -0.001098, -0.025252, 0.999666, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252451387, 9999.999900, 
 , 595393488, 0.050577, 0.106485, -0.637767, 0.005014, -0.001320, -0.025149, 0.999671, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252461008, 9999.999900, 
 , 595402484, 0.050509, 0.106470, -0.637723, 0.005589, -0.000381, -0.025196, 0.999668, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252470004, 9999.999900, 
 , 595410459, 0.050557, 0.106478, -0.637746, 0.005024, -0.001165, -0.025226, 0.999669, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252477979, 9999.999900, 
 , 595418313, 0.050557, 0.106484, -0.637739, 0.005087, -0.001106, -0.025259, 0.999668, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252485833, 9999.999900, 
 , 595426243, 0.050559, 0.106462, -0.637744, 0.004711, -0.001266, -0.025120, 0.999673, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252493763, 9999.999900, 
 , 595434787, 0.050557, 0.106470, -0.637744, 0.004639, -0.001284, -0.025102, 0.999674, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252502307, 9999.999900, 
 , 595443963, 0.050564, 0.106484, -0.637752, 0.005115, -0.001098, -0.025307, 0.999667, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252511483, 9999.999900, 
 , 595450708, 0.050559, 0.106480, -0.637746, 0.005097, -0.001115, -0.025231, 0.999669, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252518228, 9999.999900, 
 , 595460316, 0.050562, 0.106484, -0.637751, 0.004983, -0.001167, -0.025131, 0.999672, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252527836, 9999.999900, 
 , 595467291, 0.050637, 0.106479, -0.637779, 0.005672, -0.000205, -0.026014, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252534811, 9999.999900, 
 , 595475689, 0.050641, 0.106454, -0.637759, 0.005150, -0.000476, -0.025955, 0.999650, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252543209, 9999.999900, 
 , 595484486, 0.050653, 0.106462, -0.637759, 0.005864, -0.000031, -0.026133, 0.999642, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252552006, 9999.999900, 
 , 595492774, 0.050641, 0.106475, -0.637774, 0.005572, -0.000134, -0.026034, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252560294, 9999.999900, 
 , 595500842, 0.050638, 0.106463, -0.637758, 0.005164, -0.000476, -0.026067, 0.999647, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252568362, 9999.999900, 
 , 595509062, 0.050646, 0.106476, -0.637774, 0.005517, -0.000294, -0.025976, 0.999648, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252576582, 9999.999900, 
 , 595517483, 0.050638, 0.106458, -0.637762, 0.005234, -0.000411, -0.025955, 0.999650, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252585003, 9999.999900, 
 , 595526587, 0.050638, 0.106474, -0.637765, 0.005234, -0.000405, -0.026085, 0.999647, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252594107, 9999.999900, 
 , 595534174, 0.050644, 0.106468, -0.637778, 0.005651, -0.000198, -0.026034, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252601694, 9999.999900, 
 , 595543586, 0.050648, 0.106483, -0.637768, 0.005534, -0.000160, -0.026106, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252611106, 9999.999900, 
 , 595550920, 0.050639, 0.106478, -0.637788, 0.005799, -0.000162, -0.026018, 0.999645, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252618440, 9999.999900, 
 , 595559734, 0.050638, 0.106453, -0.637755, 0.005332, -0.000387, -0.026046, 0.999647, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252627254, 9999.999900, 
 , 595567389, 0.050648, 0.106469, -0.637774, 0.005800, -0.000169, -0.026197, 0.999641, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252634909, 9999.999900, 
 , 595576217, 0.050640, 0.106482, -0.637769, 0.005541, -0.000323, -0.026052, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252643737, 9999.999900, 
 , 595583873, 0.050638, 0.106461, -0.637760, 0.005193, -0.000439, -0.025993, 0.999649, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252651393, 9999.999900, 
 , 595593771, 0.050655, 0.106476, -0.637771, 0.005596, -0.000076, -0.026003, 0.999647, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252661291, 9999.999900, 
 , 595602426, 0.050596, 0.106472, -0.637830, 0.006736, 0.000961, -0.026120, 0.999636, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252669946, 9999.999900, 
 , 595609566, 0.050656, 0.106560, -0.637701, 0.005435, 0.002062, -0.026304, 0.999638, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252677086, 9999.999900, 
 , 595618206, 0.050699, 0.106527, -0.637623, 0.005652, 0.003169, -0.025752, 0.999648, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252685726, 9999.999900, 
 , 595626961, 0.050719, 0.106517, -0.637613, 0.005871, 0.003742, -0.025463, 0.999652, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252694481, 9999.999900, 
 , 595635220, 0.050697, 0.106513, -0.637624, 0.006025, 0.003633, -0.025539, 0.999650, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252702740, 9999.999900, 
 , 595642828, 0.050675, 0.106519, -0.637643, 0.005810, 0.002988, -0.025812, 0.999646, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252710348, 9999.999900, 
 , 595650838, 0.050598, 0.106453, -0.637813, 0.007275, 0.001387, -0.025955, 0.999636, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252718358, 9999.999900, 
 , 595659898, 0.050587, 0.106461, -0.637833, 0.006764, 0.000843, -0.025971, 0.999640, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252727418, 9999.999900, 
 , 595667302, 0.050588, 0.106475, -0.637828, 0.006520, 0.000593, -0.026099, 0.999639, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252734822, 9999.999900, 
 , 595675446, 0.050590, 0.106475, -0.637830, 0.006577, 0.000741, -0.026133, 0.999637, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252742966, 9999.999900, 
 , 595684559, 0.050589, 0.106477, -0.637832, 0.006394, 0.000754, -0.026056, 0.999640, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252752079, 9999.999900, 
 , 595692157, 0.050589, 0.106476, -0.637826, 0.006427, 0.000681, -0.026128, 0.999638, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252759677, 9999.999900, 
 , 595700789, 0.050640, 0.106596, -0.637701, 0.004270, 0.000744, -0.027103, 0.999624, 1, 0, 0.000000, 0.000000, 0.000000, 1525766252768309, 9999.999900, 
