Quad 1, u_Time, x, y, z, qx, qy, qz, qw, trackingValid, state, w1[1], w1[2], w1[3], time_Since_Epoch_us, ntpOffset_ms, 
 , -1355766542, 0.053090, 0.087618, -0.636379, -0.004025, -0.001747, -0.022224, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301300978, 9999.999900, 
 , -1355759442, 0.053093, 0.087611, -0.636384, -0.003828, -0.001530, -0.022311, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301308078, 9999.999900, 
 , -1355750429, 0.053096, 0.087603, -0.636393, -0.004123, -0.001726, -0.022311, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301317091, 9999.999900, 
 , -1355742459, 0.053213, 0.087950, -0.636462, -0.001212, 0.001042, -0.020377, -0.999792, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301325061, 9999.999900, 
 , -1355732940, 0.053090, 0.087610, -0.636386, -0.003892, -0.001659, -0.022217, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301334580, 9999.999900, 
 , -1355725986, 0.053088, 0.087613, -0.636377, -0.004024, -0.001811, -0.022233, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301341534, 9999.999900, 
 , -1355716796, 0.053093, 0.087617, -0.636383, -0.004007, -0.001739, -0.022230, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301350724, 9999.999900, 
 , -1355709528, 0.053086, 0.087610, -0.636378, -0.003866, -0.001792, -0.022286, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301357992, 9999.999900, 
 , -1355700146, 0.053096, 0.087614, -0.636375, -0.003954, -0.001637, -0.022240, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301367374, 9999.999900, 
 , -1355691597, 0.053098, 0.087619, -0.636384, -0.004106, -0.001635, -0.022272, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301375923, 9999.999900, 
 , -1355684255, 0.053094, 0.087610, -0.636381, -0.004017, -0.001728, -0.022237, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301383265, 9999.999900, 
 , -1355675419, 0.053092, 0.087617, -0.636385, -0.003931, -0.001670, -0.022276, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301392101, 9999.999900, 
 , -1355667768, 0.053091, 0.087607, -0.636386, -0.003946, -0.001677, -0.022199, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301399752, 9999.999900, 
 , -1355659242, 0.053085, 0.087608, -0.636385, -0.003938, -0.001490, -0.022232, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301408278, 9999.999900, 
 , -1355650658, 0.053094, 0.087614, -0.636380, -0.003923, -0.001713, -0.022192, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301416862, 9999.999900, 
 , -1355642178, 0.053091, 0.087616, -0.636385, -0.004028, -0.001706, -0.022286, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301425342, 9999.999900, 
 , -1355634646, 0.053087, 0.087613, -0.636383, -0.003947, -0.001586, -0.022219, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301432874, 9999.999900, 
 , -1355624771, 0.053091, 0.087613, -0.636380, -0.004081, -0.001794, -0.022296, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301442749, 9999.999900, 
 , -1355617738, 0.053089, 0.087611, -0.636381, -0.004031, -0.001700, -0.022297, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301449782, 9999.999900, 
 , -1355609161, 0.053096, 0.087612, -0.636386, -0.004194, -0.001842, -0.022257, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301458359, 9999.999900, 
 , -1355600973, 0.053089, 0.087609, -0.636382, -0.003877, -0.001611, -0.022232, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301466547, 9999.999900, 
 , -1355592421, 0.053097, 0.087611, -0.636387, -0.003983, -0.001764, -0.022310, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301475099, 9999.999900, 
 , -1355582506, 0.053090, 0.087613, -0.636385, -0.003944, -0.001725, -0.022292, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301485014, 9999.999900, 
 , -1355575854, 0.053090, 0.087614, -0.636387, -0.004031, -0.001813, -0.022274, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301491666, 9999.999900, 
 , -1355567449, 0.053273, 0.087999, -0.636550, -0.001934, 0.001273, -0.020567, -0.999786, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301500071, 9999.999900, 
 , -1355558936, 0.053087, 0.087617, -0.636383, -0.003961, -0.001741, -0.022313, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301508584, 9999.999900, 
 , -1355549304, 0.053092, 0.087609, -0.636383, -0.003971, -0.001752, -0.022216, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301518216, 9999.999900, 
 , -1355542458, 0.053093, 0.087607, -0.636380, -0.003955, -0.001635, -0.022288, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301525062, 9999.999900, 
 , -1355533450, 0.053091, 0.087609, -0.636377, -0.003872, -0.001694, -0.022286, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301534070, 9999.999900, 
 , -1355526005, 0.053090, 0.087616, -0.636382, -0.004069, -0.001710, -0.022323, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301541515, 9999.999900, 
 , -1355516328, 0.053090, 0.087620, -0.636388, -0.003960, -0.001594, -0.022151, -0.999746, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301551192, 9999.999900, 
 , -1355510029, 0.053087, 0.087617, -0.636384, -0.004026, -0.001819, -0.022223, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301557491, 9999.999900, 
 , -1355500055, 0.053091, 0.087615, -0.636381, -0.003974, -0.001786, -0.022278, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301567465, 9999.999900, 
 , -1355489981, 0.053088, 0.087614, -0.636387, -0.003931, -0.001590, -0.022248, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301577539, 9999.999900, 
 , -1355484250, 0.053095, 0.087611, -0.636392, -0.003838, -0.001469, -0.022309, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301583270, 9999.999900, 
 , -1355475482, 0.053097, 0.087615, -0.636394, -0.003875, -0.001490, -0.022210, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301592038, 9999.999900, 
 , -1355467478, 0.053095, 0.087617, -0.636386, -0.003938, -0.001553, -0.022304, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301600042, 9999.999900, 
 , -1355459025, 0.053093, 0.087612, -0.636383, -0.003989, -0.001674, -0.022239, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301608495, 9999.999900, 
 , -1355450857, 0.053094, 0.087610, -0.636377, -0.003873, -0.001738, -0.022279, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301616663, 9999.999900, 
 , -1355442222, 0.053092, 0.087623, -0.636387, -0.003889, -0.001649, -0.022299, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301625298, 9999.999900, 
 , -1355434867, 0.053254, 0.087865, -0.636376, -0.002301, -0.001234, -0.021542, -0.999765, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301632653, 9999.999900, 
 , -1355425499, 0.053094, 0.087610, -0.636384, -0.003776, -0.001558, -0.022216, -0.999746, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301642021, 9999.999900, 
 , -1355417540, 0.053246, 0.087865, -0.636378, -0.002220, -0.001221, -0.021483, -0.999767, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301649980, 9999.999900, 
 , -1355408793, 0.053094, 0.087621, -0.636393, -0.003955, -0.001654, -0.022251, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301658727, 9999.999900, 
 , -1355401093, 0.053090, 0.087610, -0.636386, -0.003922, -0.001686, -0.022358, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301666427, 9999.999900, 
 , -1355392183, 0.053094, 0.087614, -0.636384, -0.003971, -0.001665, -0.022264, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301675337, 9999.999900, 
 , -1355383927, 0.053090, 0.087617, -0.636382, -0.003951, -0.001692, -0.022304, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301683593, 9999.999900, 
 , -1355375290, 0.053091, 0.087617, -0.636386, -0.003935, -0.001745, -0.022230, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301692230, 9999.999900, 
 , -1355366834, 0.053092, 0.087620, -0.636378, -0.003957, -0.001766, -0.022276, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301700686, 9999.999900, 
 , -1355359144, 0.053090, 0.087618, -0.636380, -0.004129, -0.001903, -0.022260, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301708376, 9999.999900, 
 , -1355349976, 0.053090, 0.087613, -0.636388, -0.003998, -0.001705, -0.022314, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301717544, 9999.999900, 
 , -1355342348, 0.053086, 0.087618, -0.636386, -0.004243, -0.001945, -0.022260, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301725172, 9999.999900, 
 , -1355333994, 0.053249, 0.087866, -0.636376, -0.002299, -0.001283, -0.021460, -0.999767, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301733526, 9999.999900, 
 , -1355326342, 0.053093, 0.087618, -0.636388, -0.004024, -0.001745, -0.022333, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301741178, 9999.999900, 
 , -1355316875, 0.053089, 0.087614, -0.636389, -0.003846, -0.001662, -0.022236, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301750645, 9999.999900, 
 , -1355309539, 0.053091, 0.087610, -0.636381, -0.003918, -0.001690, -0.022267, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301757981, 9999.999900, 
 , -1355300057, 0.053089, 0.087618, -0.636382, -0.003910, -0.001576, -0.022187, -0.999746, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301767463, 9999.999900, 
 , -1355291094, 0.053096, 0.087620, -0.636378, -0.003818, -0.001586, -0.022219, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301776426, 9999.999900, 
 , -1355283502, 0.053092, 0.087618, -0.636392, -0.003857, -0.001584, -0.022256, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301784018, 9999.999900, 
 , -1355274139, 0.053098, 0.087613, -0.636378, -0.004002, -0.001661, -0.022190, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301793381, 9999.999900, 
 , -1355267579, 0.053083, 0.087617, -0.636385, -0.003894, -0.001723, -0.022308, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301799941, 9999.999900, 
 , -1355259095, 0.053094, 0.087623, -0.636387, -0.003774, -0.001603, -0.022290, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301808425, 9999.999900, 
 , -1355250825, 0.053095, 0.087620, -0.636378, -0.004090, -0.001693, -0.022254, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301816695, 9999.999900, 
 , -1355241621, 0.053086, 0.087610, -0.636391, -0.003882, -0.001588, -0.022313, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301825899, 9999.999900, 
 , -1355234435, 0.053093, 0.087621, -0.636384, -0.003969, -0.001670, -0.022307, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301833085, 9999.999900, 
 , -1355225537, 0.053096, 0.087617, -0.636375, -0.003860, -0.001651, -0.022282, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301841983, 9999.999900, 
 , -1355217580, 0.053094, 0.087615, -0.636379, -0.004123, -0.001855, -0.022364, -0.999740, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301849940, 9999.999900, 
 , -1355208616, 0.053085, 0.087611, -0.636380, -0.004038, -0.001841, -0.022258, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301858904, 9999.999900, 
 , -1355201745, 0.053091, 0.087604, -0.636379, -0.004044, -0.001800, -0.022316, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301865775, 9999.999900, 
 , -1355192452, 0.053098, 0.087613, -0.636377, -0.003944, -0.001606, -0.022225, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301875068, 9999.999900, 
 , -1355182857, 0.053091, 0.087619, -0.636376, -0.004053, -0.001755, -0.022255, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301884663, 9999.999900, 
 , -1355175758, 0.053090, 0.087616, -0.636380, -0.003948, -0.001705, -0.022276, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301891762, 9999.999900, 
 , -1355165767, 0.053089, 0.087610, -0.636378, -0.003934, -0.001698, -0.022239, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301901753, 9999.999900, 
 , -1355158864, 0.053092, 0.087613, -0.636390, -0.003914, -0.001531, -0.022280, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301908656, 9999.999900, 
 , -1355150224, 0.053087, 0.087614, -0.636382, -0.004095, -0.001849, -0.022317, -0.999741, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301917296, 9999.999900, 
 , -1355142699, 0.053091, 0.087623, -0.636387, -0.003986, -0.001780, -0.022252, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301924821, 9999.999900, 
 , -1355134000, 0.053251, 0.087859, -0.636378, -0.002354, -0.001284, -0.021421, -0.999768, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301933520, 9999.999900, 
 , -1355126346, 0.053097, 0.087617, -0.636375, -0.003892, -0.001651, -0.022286, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301941174, 9999.999900, 
 , -1355117053, 0.053244, 0.087875, -0.636401, -0.002186, -0.000894, -0.021383, -0.999769, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301950467, 9999.999900, 
 , -1355109482, 0.053247, 0.087871, -0.636408, -0.002200, -0.000701, -0.021301, -0.999771, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301958038, 9999.999900, 
 , -1355099922, 0.053094, 0.087620, -0.636389, -0.003983, -0.001742, -0.022263, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301967598, 9999.999900, 
 , -1355092268, 0.053211, 0.087961, -0.636473, -0.001015, 0.001171, -0.020453, -0.999790, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301975252, 9999.999900, 
 , -1355084333, 0.053211, 0.087959, -0.636468, -0.000995, 0.001332, -0.020390, -0.999791, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301983187, 9999.999900, 
 , -1355075751, 0.053090, 0.087615, -0.636387, -0.003971, -0.001779, -0.022314, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764301991769, 9999.999900, 
 , -1355067076, 0.053094, 0.087612, -0.636388, -0.003947, -0.001659, -0.022236, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302000444, 9999.999900, 
 , -1355056824, 0.053084, 0.087612, -0.636379, -0.003969, -0.001719, -0.022255, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302010696, 9999.999900, 
 , -1355051045, 0.053086, 0.087618, -0.636383, -0.003974, -0.001761, -0.022296, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302016475, 9999.999900, 
 , -1355041736, 0.053248, 0.087863, -0.636378, -0.002085, -0.001184, -0.021445, -0.999768, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302025784, 9999.999900, 
 , -1355034402, 0.053092, 0.087628, -0.636388, -0.003856, -0.001635, -0.022178, -0.999746, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302033118, 9999.999900, 
 , -1355025576, 0.053091, 0.087620, -0.636382, -0.003986, -0.001787, -0.022216, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302041944, 9999.999900, 
 , -1355017620, 0.053087, 0.087613, -0.636383, -0.003968, -0.001526, -0.022251, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302049900, 9999.999900, 
 , -1355008852, 0.053091, 0.087618, -0.636386, -0.004100, -0.001788, -0.022217, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302058668, 9999.999900, 
 , -1355000872, 0.053091, 0.087609, -0.636378, -0.004014, -0.001706, -0.022229, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302066648, 9999.999900, 
 , -1354992619, 0.053248, 0.087862, -0.636371, -0.002207, -0.001284, -0.021507, -0.999766, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302074901, 9999.999900, 
 , -1354983591, 0.053095, 0.087610, -0.636383, -0.004052, -0.001787, -0.022290, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302083929, 9999.999900, 
 , -1354975556, 0.053086, 0.087613, -0.636384, -0.003996, -0.001804, -0.022262, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302091964, 9999.999900, 
 , -1354968283, 0.053093, 0.087616, -0.636386, -0.003986, -0.001681, -0.022306, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302099237, 9999.999900, 
 , -1354959018, 0.053094, 0.087614, -0.636383, -0.004018, -0.001861, -0.022244, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302108502, 9999.999900, 
 , -1354950999, 0.053092, 0.087613, -0.636383, -0.004043, -0.001706, -0.022262, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302116521, 9999.999900, 
 , -1354942188, 0.053091, 0.087620, -0.636398, -0.003966, -0.001687, -0.022218, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302125332, 9999.999900, 
 , -1354933291, 0.053095, 0.087615, -0.636383, -0.004121, -0.001795, -0.022231, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302134229, 9999.999900, 
 , -1354925698, 0.053090, 0.087626, -0.636389, -0.003778, -0.001562, -0.022314, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302141822, 9999.999900, 
 , -1354916580, 0.053092, 0.087618, -0.636389, -0.003969, -0.001714, -0.022284, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302150940, 9999.999900, 
 , -1354907775, 0.053091, 0.087610, -0.636380, -0.003996, -0.001722, -0.022284, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302159745, 9999.999900, 
 , -1354900371, 0.053247, 0.087863, -0.636379, -0.002229, -0.001251, -0.021494, -0.999766, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302167149, 9999.999900, 
 , -1354890042, 0.053094, 0.087615, -0.636383, -0.003988, -0.001829, -0.022281, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302177478, 9999.999900, 
 , -1354884378, 0.053250, 0.087856, -0.636378, -0.002296, -0.001367, -0.021541, -0.999765, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302183142, 9999.999900, 
 , -1354875466, 0.053093, 0.087617, -0.636386, -0.003915, -0.001623, -0.022227, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302192054, 9999.999900, 
 , -1354867571, 0.053090, 0.087609, -0.636383, -0.004006, -0.001713, -0.022192, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302199949, 9999.999900, 
 , -1354859220, 0.053097, 0.087616, -0.636377, -0.003879, -0.001733, -0.022244, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302208300, 9999.999900, 
 , -1354851030, 0.053094, 0.087614, -0.636382, -0.003848, -0.001626, -0.022313, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302216490, 9999.999900, 
 , -1354840471, 0.053090, 0.087614, -0.636386, -0.004018, -0.001815, -0.022230, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302227049, 9999.999900, 
 , -1354834429, 0.053085, 0.087611, -0.636383, -0.003950, -0.001732, -0.022248, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302233091, 9999.999900, 
 , -1354825614, 0.053087, 0.087617, -0.636383, -0.004032, -0.001761, -0.022218, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302241906, 9999.999900, 
 , -1354817343, 0.053093, 0.087610, -0.636384, -0.003909, -0.001607, -0.022142, -0.999747, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302250177, 9999.999900, 
 , -1354808697, 0.053091, 0.087612, -0.636374, -0.003953, -0.001742, -0.022230, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302258823, 9999.999900, 
 , -1354801174, 0.053090, 0.087611, -0.636387, -0.004081, -0.001717, -0.022307, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302266346, 9999.999900, 
 , -1354792049, 0.053085, 0.087619, -0.636391, -0.004004, -0.001751, -0.022341, -0.999741, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302275471, 9999.999900, 
 , -1354783142, 0.053094, 0.087616, -0.636393, -0.003993, -0.001719, -0.022287, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302284378, 9999.999900, 
 , -1354775866, 0.053089, 0.087614, -0.636382, -0.003961, -0.001571, -0.022290, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302291654, 9999.999900, 
 , -1354766895, 0.053094, 0.087607, -0.636379, -0.003936, -0.001695, -0.022262, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302300625, 9999.999900, 
 , -1354758963, 0.053084, 0.087614, -0.636376, -0.003969, -0.001718, -0.022251, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302308557, 9999.999900, 
 , -1354749463, 0.053093, 0.087611, -0.636375, -0.003826, -0.001594, -0.022272, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302318057, 9999.999900, 
 , -1354742024, 0.053090, 0.087614, -0.636381, -0.003892, -0.001707, -0.022295, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302325496, 9999.999900, 
 , -1354733176, 0.053094, 0.087619, -0.636379, -0.004070, -0.001994, -0.022271, -0.999742, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302334344, 9999.999900, 
 , -1354726094, 0.053089, 0.087615, -0.636380, -0.003858, -0.001534, -0.022277, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302341426, 9999.999900, 
 , -1354716487, 0.053091, 0.087617, -0.636383, -0.003934, -0.001751, -0.022217, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302351033, 9999.999900, 
 , -1354707435, 0.053088, 0.087616, -0.636392, -0.003945, -0.001724, -0.022293, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302360085, 9999.999900, 
 , -1354700006, 0.053089, 0.087611, -0.636385, -0.003946, -0.001624, -0.022279, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302367514, 9999.999900, 
 , -1354690079, 0.053086, 0.087618, -0.636367, -0.003858, -0.001742, -0.022230, -0.999745, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302377441, 9999.999900, 
 , -1354684255, 0.053087, 0.087613, -0.636380, -0.004239, -0.001957, -0.022300, -0.999741, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302383265, 9999.999900, 
 , -1354675477, 0.053085, 0.087612, -0.636380, -0.003947, -0.001743, -0.022278, -0.999743, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302392043, 9999.999900, 
 , -1354667529, 0.053087, 0.087606, -0.636390, -0.003946, -0.001611, -0.022244, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302399991, 9999.999900, 
 , -1354658541, 0.053245, 0.087866, -0.636372, -0.002294, -0.001294, -0.021538, -0.999765, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302408979, 9999.999900, 
 , -1354650609, 0.053090, 0.087617, -0.636386, -0.003931, -0.001585, -0.022240, -0.999744, 1, 0, 0.000000, 0.000000, 0.000000, 1525764302416911, 9999.999900, 
